Name,Date Published,Description,Rating,Rating Count,Content Rating,Keywords,Comedy,Crime,Drama,Romance,Action and Adventure,Documentary and History,Family and Animation,Fantasy and Sci-Fi,Horror and Thriller,Description Tokenized
The Bye Bye Man,2017-01-12,Three friends stumble upon the horrific origins of a mysterious figure they discover is the root cause of the evil behind unspeakable acts.,4.3,24938.0,M/16,"['bare chested male', 'hallucination', 'maggot', 'teen sex', 'male rear nudity']",0,0,1,0,0,0,0,1,1,"['Three', 'friends', 'stumble', 'upon', 'the', 'horrific', 'origins', 'of', 'a', 'mysterious', 'figure', 'they', 'discover', 'is', 'the', 'root', 'cause', 'of', 'the', 'evil', 'behind', 'unspeakable', 'acts', 'bare chested male', 'hallucination', 'maggot', 'teen sex', 'male rear nudity']"
Pulse,2007-03-08,"When their computer hacker friend accidentally channels a mysterious wireless signal, a group of co-eds rally to stop a terrifying evil from taking over the world.",4.7,29879.0,M/16,"['server room', 'suicide', 'apocalypse', 'paranoia', 'fear']",0,0,0,0,0,0,0,1,1,"['When', 'their', 'computer', 'hacker', 'friend', 'accidentally', 'channels', 'a', 'mysterious', 'wireless', 'signal', 'a', 'group', 'of', 'co', 'eds', 'rally', 'to', 'stop', 'a', 'terrifying', 'evil', 'from', 'taking', 'over', 'the', 'world', 'server room', 'suicide', 'apocalypse', 'paranoia', 'fear']"
A Thief in the Night,1973-03-22,"The story of Patty, a young woman living for the present with little concern for the future. She meets and marries a young man and her life seems great, until one morning she awakens to find her husband gone and the radio reportin...",4.6,903.0,TV-PG,"['christian propaganda', 'end times', 'female protagonist', 'eschatology', 'christianity']",0,0,1,0,0,0,0,1,1,"['The', 'story', 'of', 'Patty', 'a', 'young', 'woman', 'living', 'for', 'the', 'present', 'with', 'little', 'concern', 'for', 'the', 'future', 'She', 'meets', 'and', 'marries', 'a', 'young', 'man', 'and', 'her', 'life', 'seems', 'great', 'until', 'one', 'morning', 'she', 'awakens', 'to', 'find', 'her', 'husband', 'gone', 'and', 'the', 'radio', 'reportin', 'christian propaganda', 'end times', 'female protagonist', 'eschatology', 'christianity']"
Harry Potter and the Deathly Hallows: Part 1,,"As Harry, Ron and Hermione race against time and evil to destroy the Horcruxes, they uncover the existence of the three most powerful objects in the wizarding world: the Deathly Hallows.",,,,[' '],0,0,0,0,1,0,1,1,0,"['As', 'Harry', 'Ron', 'and', 'Hermione', 'race', 'against', 'time', 'and', 'evil', 'to', 'destroy', 'the', 'Horcruxes', 'they', 'uncover', 'the', 'existence', 'of', 'the', 'three', 'most', 'powerful', 'objects', 'in', 'the', 'wizarding', 'world', 'the', 'Deathly', 'Hallows', ' ']"
Rumpelstiltskin,1995-11-24,"The wish of a young widow to see her police officer husband, killed on the line of duty, frees a demonic creature who wants to claim the soul of her baby.",4.5,2544.0,R,"['character name as title', 'child in jeopardy', 'lifting a male into the air', 'one word title', 'horror b movie']",1,0,0,0,0,0,0,1,1,"['The', 'wish', 'of', 'a', 'young', 'widow', 'to', 'see', 'her', 'police', 'officer', 'husband', 'killed', 'on', 'the', 'line', 'of', 'duty', 'frees', 'a', 'demonic', 'creature', 'who', 'wants', 'to', 'claim', 'the', 'soul', 'of', 'her', 'baby', 'character name as title', 'child in jeopardy', 'lifting a male into the air', 'one word title', 'horror b movie']"
Street Fighter: The Legend of Chun-Li,2009-04-02,"When a child, Chun-Li sees her father being captured by wealthy gangster Bison. When she grows up, she goes into a quest for justice and bring down the criminal organization Shadaloo which is led by Bison.",3.7,24499.0,M/12,"['tied feet', 'female police officer', 'chun li character', 'charlie nash character', 'm. bison character']",0,1,0,0,1,0,0,1,0,"['When', 'a', 'child', 'Chun', 'Li', 'sees', 'her', 'father', 'being', 'captured', 'by', 'wealthy', 'gangster', 'Bison', 'When', 'she', 'grows', 'up', 'she', 'goes', 'into', 'a', 'quest', 'for', 'justice', 'and', 'bring', 'down', 'the', 'criminal', 'organization', 'Shadaloo', 'which', 'is', 'led', 'by', 'Bison', 'tied feet', 'female police officer', 'chun li character', 'charlie nash character', 'm. bison character']"
Project Almanac,2015-01-30,"A group of teens discovers secret plans for a time machine, and construct one. However, things start to get out of control.",6.3,81712.0,PG-13,"['time travel', 'time machine', 'teenager', 'alternate timeline', 'race against time']",0,0,1,0,0,0,0,1,1,"['A', 'group', 'of', 'teens', 'discovers', 'secret', 'plans', 'for', 'a', 'time', 'machine', 'and', 'construct', 'one', 'However', 'things', 'start', 'to', 'get', 'out', 'of', 'control', 'time travel', 'time machine', 'teenager', 'alternate timeline', 'race against time']"
Nemesis,1993-01-29,"Alex, a burned out LA cyborg cop, is forced by commissioner Farnsworth to find his former cyborg partner and lover Jared who's about to deliver sensitive data to cyborg terrorists who wish to wage war against humans. Is he being p...",5.4,6314.0,R,"['cyborg', 'conspiracy', 'tracking device', 'villain not really dead cliche', 'stop motion animation']",0,0,0,0,1,0,0,1,1,"['Alex', 'a', 'burned', 'out', 'LA', 'cyborg', 'cop', 'is', 'forced', 'by', 'commissioner', 'Farnsworth', 'to', 'find', 'his', 'former', 'cyborg', 'partner', 'and', 'lover', 'Jared', 'who', 's', 'about', 'to', 'deliver', 'sensitive', 'data', 'to', 'cyborg', 'terrorists', 'who', 'wish', 'to', 'wage', 'war', 'against', 'humans', 'Is', 'he', 'being', 'p', 'cyborg', 'conspiracy', 'tracking device', 'villain not really dead cliche', 'stop motion animation']"
Late for Dinner,1991-09-20,Two young men evading the police for a crime they didn't commit are cryogenically frozen in the early 1960s. The next thing they know is that they are in a strange new world (thirty years on).,6.4,1842.0,PG,"['1960s', 'future shock', '1990s', 'late for dinner', 'scientist']",0,0,1,0,0,0,0,1,0,"['Two', 'young', 'men', 'evading', 'the', 'police', 'for', 'a', 'crime', 'they', 'didn', 't', 'commit', 'are', 'cryogenically', 'frozen', 'in', 'the', 'early', 's', 'The', 'next', 'thing', 'they', 'know', 'is', 'that', 'they', 'are', 'in', 'a', 'strange', 'new', 'world', 'thirty', 'years', 'on', '1960s', 'future shock', '1990s', 'late for dinner', 'scientist']"
They Came from Beyond Space,,Scientists investigating an unusual meteor shower in a rural field are possessed by an alien force bent on an ulterior purpose.,4.5,1860.0,Unrated,"['silver', 'psychotronic film', 'low budget sci fi movie', 'alien invasion sci fi', 'alien']",0,0,0,0,1,0,0,1,0,"['Scientists', 'investigating', 'an', 'unusual', 'meteor', 'shower', 'in', 'a', 'rural', 'field', 'are', 'possessed', 'by', 'an', 'alien', 'force', 'bent', 'on', 'an', 'ulterior', 'purpose', 'silver', 'psychotronic film', 'low budget sci fi movie', 'alien invasion sci fi', 'alien']"
Yue Lao,2021-11-24,"Ah-Lun, who has a choice to make in the underworld, decides to be a god of love in Chinese mythology. As he advances with his tasks on Earth, his biggest challenge is to tie a red string with the woman he loved the most.",6.7,1450.0,,['mythology'],1,0,1,0,0,0,0,1,0,"['Ah', 'Lun', 'who', 'has', 'a', 'choice', 'to', 'make', 'in', 'the', 'underworld', 'decides', 'to', 'be', 'a', 'god', 'of', 'love', 'in', 'Chinese', 'mythology', 'As', 'he', 'advances', 'with', 'his', 'tasks', 'on', 'Earth', 'his', 'biggest', 'challenge', 'is', 'to', 'tie', 'a', 'red', 'string', 'with', 'the', 'woman', 'he', 'loved', 'the', 'most', 'mythology']"
RoboCop,1987-10-23,"In a dystopic and crime-ridden Detroit, a terminally wounded cop returns to the force as a powerful cyborg haunted by submerged memories.",7.6,265768.0,M/16,"['robot', 'police', 'cyborg', 'graphic violence', 'robocop']",0,1,0,0,1,0,0,1,0,"['In', 'a', 'dystopic', 'and', 'crime', 'ridden', 'Detroit', 'a', 'terminally', 'wounded', 'cop', 'returns', 'to', 'the', 'force', 'as', 'a', 'powerful', 'cyborg', 'haunted', 'by', 'submerged', 'memories', 'robot', 'police', 'cyborg', 'graphic violence', 'robocop']"
The Invisible Maniac,1990-07-13,An invisible scientist escapes from an asylum and teaches high-school physics to nubile teens.,4.1,3205.0,R,"['cult film', 'electronic music score', 'murder of a nude woman', 'psychotronic film', 'slasher']",1,0,0,0,0,0,0,1,1,"['An', 'invisible', 'scientist', 'escapes', 'from', 'an', 'asylum', 'and', 'teaches', 'high', 'school', 'physics', 'to', 'nubile', 'teens', 'cult film', 'electronic music score', 'murder of a nude woman', 'psychotronic film', 'slasher']"
Night of the Demons 2,1994-10-26,High school students throw a Halloween party in a mansion haunted by a young demon.,5.9,5992.0,R,"['old dark house', 'demoness', 'halloween party', 'monster', 'holy water']",1,0,0,0,0,0,0,1,1,"['High', 'school', 'students', 'throw', 'a', 'Halloween', 'party', 'in', 'a', 'mansion', 'haunted', 'by', 'a', 'young', 'demon', 'old dark house', 'demoness', 'halloween party', 'monster', 'holy water']"
Alien Nation,1989-02-24,"In 1988, Earth makes the first contact with an alien civilization. In 1991, these aliens, known as Newcomers, slowly begin to be integrated into human society after three years of quarantine.",6.3,16101.0,M/12,"['police', 'buddy cop', 'investigation', 'buddy movie', 'alien']",0,0,0,0,1,0,0,1,0,"['In', 'Earth', 'makes', 'the', 'first', 'contact', 'with', 'an', 'alien', 'civilization', 'In', 'these', 'aliens', 'known', 'as', 'Newcomers', 'slowly', 'begin', 'to', 'be', 'integrated', 'into', 'human', 'society', 'after', 'three', 'years', 'of', 'quarantine', 'police', 'buddy cop', 'investigation', 'buddy movie', 'alien']"
Mad Max 2,1983-01-28,"In the post-apocalyptic Australian wasteland, a cynical drifter agrees to help a small, gasoline-rich community escape a horde of bandits.",7.6,185009.0,R,"['post apocalypse', 'gasoline', 'car truck chase', 'car chase', 'desert']",0,0,0,0,1,0,0,1,0,"['In', 'the', 'post', 'apocalyptic', 'Australian', 'wasteland', 'a', 'cynical', 'drifter', 'agrees', 'to', 'help', 'a', 'small', 'gasoline', 'rich', 'community', 'escape', 'a', 'horde', 'of', 'bandits', 'post apocalypse', 'gasoline', 'car truck chase', 'car chase', 'desert']"
Star Trek: Insurrection,1999-05-21,"When the crew of the Enterprise learn of a Federation conspiracy against the inhabitants of a unique planet, Captain Picard begins an open rebellion.",6.4,76894.0,M/6,"['male bolian', 'sex in a hot tub', 'male alien', 'male android', 'jean luc picard character']",0,0,0,0,1,0,0,1,0,"['When', 'the', 'crew', 'of', 'the', 'Enterprise', 'learn', 'of', 'a', 'Federation', 'conspiracy', 'against', 'the', 'inhabitants', 'of', 'a', 'unique', 'planet', 'Captain', 'Picard', 'begins', 'an', 'open', 'rebellion', 'male bolian', 'sex in a hot tub', 'male alien', 'male android', 'jean luc picard character']"
The House with a Clock in Its Walls,,A young orphan named Lewis Barnavelt aids his magical uncle in locating a clock with the power to bring about the end of the world.,,,,[' '],1,0,0,0,0,0,1,1,0,"['A', 'young', 'orphan', 'named', 'Lewis', 'Barnavelt', 'aids', 'his', 'magical', 'uncle', 'in', 'locating', 'a', 'clock', 'with', 'the', 'power', 'to', 'bring', 'about', 'the', 'end', 'of', 'the', 'world', ' ']"
Suspiria,2018-11-22,"A darkness swirls at the center of a world-renowned dance company, one that will engulf the artistic director, an ambitious young dancer, and a grieving psychotherapist. Some will succumb to the nightmare. Others will finally wake...",6.7,83290.0,M/16,"['1970s', ""witches' coven"", 'telepathy', 'good versus evil', 'mysterious disappearance']",0,0,1,0,0,0,0,1,1,"['A', 'darkness', 'swirls', 'at', 'the', 'center', 'of', 'a', 'world', 'renowned', 'dance', 'company', 'one', 'that', 'will', 'engulf', 'the', 'artistic', 'director', 'an', 'ambitious', 'young', 'dancer', 'and', 'a', 'grieving', 'psychotherapist', 'Some', 'will', 'succumb', 'to', 'the', 'nightmare', 'Others', 'will', 'finally', 'wake', '1970s', ""witches' coven"", 'telepathy', 'good versus evil', 'mysterious disappearance']"
La Bamba 2: Hell Is a Drag,,"La Bamba 2: Hell is a Drag is a camp / sci-fi / horror, parody sequel to the 1987 film La Bamba [the biopic of Chicano rock n' roll star Ritchie Valens]. The film is set in 2059, 100 years after the death of Ritchie Valens in the ...",5.2,41.0,,[' '],1,0,0,0,0,0,0,1,1,"['La', 'Bamba', 'Hell', 'is', 'a', 'Drag', 'is', 'a', 'camp', 'sci', 'fi', 'horror', 'parody', 'sequel', 'to', 'the', 'film', 'La', 'Bamba', '[the', 'biopic', 'of', 'Chicano', 'rock', 'n', 'roll', 'star', 'Ritchie', 'Valens]', 'The', 'film', 'is', 'set', 'in', 'years', 'after', 'the', 'death', 'of', 'Ritchie', 'Valens', 'in', 'the', ' ']"
Barbie,,To live in Barbie Land is to be a perfect being in a perfect place. Unless you have a full-on existential crisis. Or you're a Ken.,,,,[' '],1,0,0,0,1,0,0,1,0,"['To', 'live', 'in', 'Barbie', 'Land', 'is', 'to', 'be', 'a', 'perfect', 'being', 'in', 'a', 'perfect', 'place', 'Unless', 'you', 'have', 'a', 'full', 'on', 'existential', 'crisis', 'Or', 'you', 're', 'a', 'Ken', ' ']"
Mimic: Sentinel,2003-10-14,"A man enclosed in a plastic bubble, his sister, and their best friend must defend an apartment complex from the mutant Judas Breed insects.",4.2,3962.0,R,"['part of trilogy', 'third part', 'disney', 'alliance atlantis', 'natural horror']",0,0,0,0,0,0,0,1,1,"['A', 'man', 'enclosed', 'in', 'a', 'plastic', 'bubble', 'his', 'sister', 'and', 'their', 'best', 'friend', 'must', 'defend', 'an', 'apartment', 'complex', 'from', 'the', 'mutant', 'Judas', 'Breed', 'insects', 'part of trilogy', 'third part', 'disney', 'alliance atlantis', 'natural horror']"
La vendetta di Ercole,1960-08-12,"A warrior returning home to his country must battle giant bats, three-headed dogs and a vicious dragon to save his wife, and his people, from the machinations of an evil ruler.",5.2,573.0,Approved,"['psychotronic film', 'camp', 'campy', 'warrior', 'giant bat']",0,0,0,0,1,0,0,1,0,"['A', 'warrior', 'returning', 'home', 'to', 'his', 'country', 'must', 'battle', 'giant', 'bats', 'three', 'headed', 'dogs', 'and', 'a', 'vicious', 'dragon', 'to', 'save', 'his', 'wife', 'and', 'his', 'people', 'from', 'the', 'machinations', 'of', 'an', 'evil', 'ruler', 'psychotronic film', 'camp', 'campy', 'warrior', 'giant bat']"
Pacific Rim: Uprising,2018-04-05,"Jake Pentecost, son of Stacker Pentecost, reunites with Mako Mori to lead a new generation of Jaeger pilots, including rival Lambert and 15-year-old hacker Amara, against a new Kaiju threat.",5.6,120483.0,M/12,"['sequel', 'robot', 'giant robot', 'mecha', 'mount fuji']",0,0,0,0,1,0,0,1,0,"['Jake', 'Pentecost', 'son', 'of', 'Stacker', 'Pentecost', 'reunites', 'with', 'Mako', 'Mori', 'to', 'lead', 'a', 'new', 'generation', 'of', 'Jaeger', 'pilots', 'including', 'rival', 'Lambert', 'and', 'year', 'old', 'hacker', 'Amara', 'against', 'a', 'new', 'Kaiju', 'threat', 'sequel', 'robot', 'giant robot', 'mecha', 'mount fuji']"
La mort en direct,1980-03-20,"In a future where dying of illness is exceedingly rare, a terminally ill woman becomes a celebrity and a man with camera implants goes to secretly record her for a morbid TV show.",6.6,3245.0,R,"['reality tv production', 'remarriage', 'fictional reality show', 'near future', '1980s']",0,0,1,0,0,0,0,1,1,"['In', 'a', 'future', 'where', 'dying', 'of', 'illness', 'is', 'exceedingly', 'rare', 'a', 'terminally', 'ill', 'woman', 'becomes', 'a', 'celebrity', 'and', 'a', 'man', 'with', 'camera', 'implants', 'goes', 'to', 'secretly', 'record', 'her', 'for', 'a', 'morbid', 'TV', 'show', 'reality tv production', 'remarriage', 'fictional reality show', 'near future', '1980s']"
Horror Hospital,,"Two British companions who met on a train heading to the rural countryside stay with a bizarre host of characters in a secluded, curious mansion. Unknown to them, there is a sinister secret behind closed doors.",5.3,1692.0,R,"['male frontal nudity', 'mad doctor', 'captive', 'surgery', 'mad scientist']",1,0,0,0,0,0,0,1,1,"['Two', 'British', 'companions', 'who', 'met', 'on', 'a', 'train', 'heading', 'to', 'the', 'rural', 'countryside', 'stay', 'with', 'a', 'bizarre', 'host', 'of', 'characters', 'in', 'a', 'secluded', 'curious', 'mansion', 'Unknown', 'to', 'them', 'there', 'is', 'a', 'sinister', 'secret', 'behind', 'closed', 'doors', 'male frontal nudity', 'mad doctor', 'captive', 'surgery', 'mad scientist']"
Brigadoon,1955-06-09,"Two Americans on a hunting trip in Scotland become lost. They encounter a small village, not on the map, called Brigadoon, in which people harbor a mysterious secret, and behave as if they were still living two hundred years in th...",6.8,8848.0,Passed,"['town with a secret', 'scotland', 'village suspended in time', 'stone foot bridge', 'grouse hunting']",0,0,0,1,0,0,0,1,0,"['Two', 'Americans', 'on', 'a', 'hunting', 'trip', 'in', 'Scotland', 'become', 'lost', 'They', 'encounter', 'a', 'small', 'village', 'not', 'on', 'the', 'map', 'called', 'Brigadoon', 'in', 'which', 'people', 'harbor', 'a', 'mysterious', 'secret', 'and', 'behave', 'as', 'if', 'they', 'were', 'still', 'living', 'two', 'hundred', 'years', 'in', 'th', 'town with a secret', 'scotland', 'village suspended in time', 'stone foot bridge', 'grouse hunting']"
Dark City,1998-06-05,"A man struggles with memories of his past, which include a wife he cannot remember and a nightmarish world no one else ever seems to wake up from.",7.6,203924.0,M/12,"['neo noir', 'alien race', 'memory', 'beach', 'experiment']",0,0,0,0,0,0,0,1,1,"['A', 'man', 'struggles', 'with', 'memories', 'of', 'his', 'past', 'which', 'include', 'a', 'wife', 'he', 'cannot', 'remember', 'and', 'a', 'nightmarish', 'world', 'no', 'one', 'else', 'ever', 'seems', 'to', 'wake', 'up', 'from', 'neo noir', 'alien race', 'memory', 'beach', 'experiment']"
