Name,Comedy,Crime,Drama,Romance,Action and Adventure,Documentary and History,Family and Animation,Fantasy and Sci-Fi,Horror and Thriller,Description Tokenized
An American Tail: The Mystery of the Night Monster,0,0,0,0,1,0,1,0,0,"['fievel', 'mice', 'haunt', 'monster', 'result', 'want', 'track']"
Black Roses,0,0,0,0,0,0,0,0,1,"['demons', 'hypnotize', 'general', 'public', 'pose', 'rock', 'roll', 'band']"
Problem Child,1,0,0,0,0,0,1,0,0,"['young', 'boy', 'short', 'monster', 'adopt', 'love', 'man', 'wacky', 'wife', 'laugh', 'keep', 'come', 'boy', 'push', 'limit']"
Closet Land,0,0,1,0,0,0,0,0,1,"['drab', 'police', 'state', 'author', 'childrens', 'book', 'interrogate', 'sadistic', 'secret', 'policeman', 'shes', 'suspicion', 'embed', 'anti', 'government', 'message', 'stories']"
Father Hood,1,1,0,0,1,0,0,0,0,"['adventure', 'deadbeat', 'dad', 'kidnap', 'kid', 'bus', 'base', 'true', 'life', 'stories', 'experience', 'michael', 'j', 'hardy']"
Identity,0,0,0,0,0,0,0,0,1,"['strand', 'desolate', 'nevada', 'motel', 'nasty', 'rain', 'storm', 'strangers', 'become', 'acquaint', 'realize', 'theyre', 'kill']"
Pola X,0,0,1,1,0,0,0,0,0,"['young', 'writer', 'become', 'intrigue', 'mysterious', 'dark', 'haired', 'woman', 'claim', 'long', 'lose', 'sister', 'start', 'unusual', 'relationship', 'prompt', 'downward', 'spiral', 'involve', 'domineer', 'mother', 'lovely', 'fian']"
The Miracle Maker,0,0,1,0,0,1,1,0,0,"['story', 'jesus', 'christ']"
Lawnmower Man 2: Beyond Cyberspace,0,0,0,0,1,0,0,1,1,"['destruction', 'virtual', 'space', 'industries', 'end', 'first', 'film', 'jobe', 'discover', 'rubble', 'bring', 'facilities', 'jonathan', 'walker', 'kevin', 'conway', 'powerful', 'corporate', 'tycoon', 'face']"
102 Dalmatians,1,0,0,0,1,0,1,0,0,"['cruella', 'devil', 'get', 'prison', 'go', 'puppies']"
Kung Fu Panda 4,0,0,0,0,1,0,1,0,0,"['follow', 'po', 'wide', 'eye', 'adventure', 'ancient', 'china', 'whose', 'love', 'kung', 'fu', 'match', 'insatiable', 'appetite']"
Mirage,0,0,0,0,1,0,0,0,1,"['smile', 'sadistic', 'seemingly', 'demonic', 'young', 'killer', 'black', 'drive', 'black', 'pick', 'truck', 'hunt', 'young', 'couple', 'come', 'desert', 'drink', 'party', 'sex']"
7 donne e un mistero,1,1,0,0,0,0,0,0,1,"['women', 'deal', 'mystery', 'kill', 'whos', 'killer', 'motives', 'murder']"
Justice League,0,0,0,0,1,0,0,1,0,"['fuel', 'restore', 'faith', 'humanity', 'inspire', 'supermans', 'selfless', 'act', 'bruce', 'wayne', 'enlist', 'help', 'new', 'ally', 'diana', 'prince', 'face', 'even', 'greater', 'enemy']"
Bulletproof Monk,1,0,0,0,1,0,0,1,0,"['base', 'underground', 'comic', 'book', 'name', 'tibetan', 'monk', 'become', 'mentor', 'young', 'street', 'punk', 'try', 'teach', 'protect', 'scroll', 'ultimate', 'power', 'secret', 'nazi', 'organization', 'bend', 'world', 'dom']"
Two Men Went to War,1,0,1,0,1,0,0,0,0,"['comedy', 'drama', 'base', 'true', 'story', 'british', 'army', 'dentists', 'eager', 'see', 'action', 'go', 'w', 'l', 'invade', 'occupy', 'france']"
Yes Man,1,0,0,1,0,0,0,0,0,"['man', 'challenge', 'say', 'yes', 'everything']"
Life Is Beautiful,0,0,1,1,0,0,0,0,0,"['come', 'age', 'story', 'youngsters', 'set', 'beautiful', 'nostalgic', 'world', 'work', 'middle', 'class', 'neighborhood', 'film', 'track', 'journey', 'different', 'season', 'festivals', 'romance', 'street', 'cricket', 'colony', 'f']"
The Ambushers,1,0,0,0,1,0,0,1,0,"['secret', 'agent', 'matt', 'helm', 'must', 'battle', 'foreign', 'spy', 'rogue', 'nations', 'exile', 'ruler', 'order', 'recover', 'hijack', 'u', 'government', 'experimental', 'fly', 'saucer']"
Attack of the Puppet People,0,0,0,0,0,0,0,1,1,"['lonely', 'derange', 'puppet', 'master', 'design', 'machine', 'shrink', 'people']"
Diary of a Nymphomaniac,0,0,1,1,0,0,0,0,0,"['chronicle', 'life', 'middle', 'class', 'french', 'girls', 'sexual', 'adventure', 'fall', 'prostitution', 'ultimate', 'redemption']"
"Mrs. Brown, You've Got a Lovely Daughter",1,0,0,0,0,0,0,0,0,"['friends', 'herman', 'karl', 'keith', 'derek', 'barry', 'work', 'class', 'manchester', 'lads', 'arent', 'get', 'far', 'work', 'live', 'fact', 'epitomize', 'hermans', 'failure', 'get', 'promotion', 'junior', 'account', 'executive', 'adv']"
Scandal,0,0,1,0,0,1,0,0,0,"['base', 'profumo', 'scandal', 'affair', 'exotic', 'dancer', 'minister', 'war', 'shake', 'british', 'government']"
Swept from the Sea,0,0,1,1,0,0,0,0,1,"['story', 'russian', 'emigrant', 'yanko', 'goorall', 'servant', 'amy', 'foster', 'end', 'nineteenth', 'century', 'yanko', 'enter', 'farm', 'sick', 'hungry', 'shipwreck', 'everyone', 'afraid', 'except', 'amy']"
Gattaca,0,0,1,0,0,0,0,1,1,"['genetically', 'inferior', 'man', 'assume', 'identity', 'superior', 'order', 'pursue', 'lifelong', 'dream', 'space', 'travel']"
The SpongeBob Movie: Sponge on the Run,1,0,0,0,1,0,1,0,0,"['spongebobs', 'beloved', 'pet', 'snail', 'gary', 'snail', 'nap', 'patrick', 'embark', 'epic', 'adventure', 'lose', 'city', 'atlantic', 'city', 'bring', 'gary', 'home']"
Hustle,1,0,1,0,0,0,0,0,0,"['basketball', 'scout', 'discover', 'phenomenal', 'street', 'ball', 'player', 'spain', 'see', 'prospect', 'opportunity', 'get', 'back', 'nba']"
Zookeeper,1,0,0,0,0,0,1,1,0,"['group', 'zoo', 'animals', 'decide', 'break', 'code', 'silence', 'order', 'help', 'lovable', 'zookeeper', 'love', 'without', 'opt', 'leave', 'current', 'job', 'something', 'illustrious']"
Hanna's War,0,0,1,0,1,1,0,0,0,"['ww', 'hanna', 'szenes', 'hungarian', 'jew', 'live', 'british', 'palestine', 'volunteer', 'go', 'behind', 'enemy', 'line', 'rescue', 'jews', 'deportation', 'death', 'camp']"
Air Bud 3: World Pup,1,0,1,0,0,0,1,0,0,"['boy', 'dog', 'take', 'world', 'soccer']"
Gun Shy,1,1,0,1,0,0,0,0,0,"['undercover', 'agent', 'rely', 'support', 'unstable', 'therapy', 'group', 'work', 'sting', 'operation']"
Stone Cold,0,1,1,0,1,0,0,0,0,"['tough', 'alabama', 'cop', 'blackmail', 'fbi', 'go', 'undercover', 'violent', 'mississippi', 'biker', 'gang']"
Sprung,1,0,0,1,0,0,0,0,0,"['pair', 'best', 'friends', 'montel', 'clyde', 'brandy', 'adina', 'meet', 'party', 'clyde', 'make', 'adina', 'think', 'rich', 'get', 'bed', 'even', 'adina', 'shes', 'fool', 'become', 'clyde']"
8 femmes,1,1,0,0,0,0,0,0,0,"['murder', 'man', 'women', 'seem', 'eager', 'others', 'know', 'truth', 'gimme', 'gimme', 'gimme', 'clue', 'make', 'mind', 'eventually', 'enter', 'truth', 'oh', 'thou', 'cruel', 'woman']"
Getting Even with Dad,1,1,0,0,0,0,1,0,0,"['thiefs', 'son', 'con', 'father', 'spend', 'time']"
Imaginary Crimes,0,0,1,0,0,1,0,0,0,"['recently', 'widow', 'small', 'time', 'hustler', 'struggle', 'raise', 'teenage', 'daughters', 'still', 'make', 'dishonest', 'live', 'indiana']"
A Fairy Tale After All,0,0,0,0,1,0,1,1,0,"['stubborn', 'teenage', 'girl', 'confront', 'whimsical', 'character', 'transport', 'world', 'fantasy', 'fairy', 'tales', 'attend', 'school', 'marionette', 'show']"
The Octagon,0,0,1,1,1,0,0,0,0,"['martial', 'artist', 'must', 'defeat', 'plan', 'ninjas', 'create', 'worldwide', 'train', 'camp', 'terrorists']"
Easter Under Wraps,1,0,0,0,1,0,1,0,0,"['erin', 'cavendish', 'go', 'undercover', 'familys', 'chocolate', 'plant', 'see', 'sales', 'meet', 'head', 'chocolatier', 'bryan', 'new', 'ideas', 'update', 'easter', 'product', 'line']"
Kinjite: Forbidden Subjects,0,1,1,0,1,0,0,0,0,"['brutal', 'los', 'angeles', 'police', 'lt', 'determine', 'bust', 'organization', 'force', 'underage', 'girls', 'prostitution']"
One Night Stand,0,0,1,1,0,0,0,0,0,"['story', 'urvil', 'raisingh', 'celina', 'meet', 'event', 'memorable', 'night', 'later', 'return', 'back', 'home', 'continue', 'live', 'memories', 'celina', 'haunt', 'urvil', 'happen', 'next', 'form', 'crux', 'unfoldi']"
Cats Don't Dance,1,0,0,0,0,0,1,0,0,"['danny', 'ambitious', 'sing', 'dance', 'cat', 'go', 'hollywood', 'overcome', 'several', 'obstacles', 'fulfill', 'dream', 'become', 'movie', 'star']"
So I Married an Axe Murderer,1,0,0,1,0,0,0,0,0,"['san', 'francisco', 'poet', 'fear', 'commitment', 'suspect', 'girlfriend', 'knack', 'kill', 'significant', 'others']"
Edge of Tomorrow,0,0,0,0,1,0,0,1,0,"['soldier', 'fight', 'alien', 'get', 'relive', 'day', 'day', 'restart', 'every', 'time', 'die']"
Storks,1,0,0,0,1,0,1,0,0,"['storks', 'move', 'deliver', 'baby', 'package', 'order', 'baby', 'appear', 'best', 'delivery', 'stork', 'must', 'scramble', 'fix', 'error', 'deliver', 'baby']"
Return to Paradise,0,0,1,1,0,0,0,0,1,"['friends', 'must', 'choose', 'whether', 'help', 'third', 'friend', 'arrest', 'malaysia', 'drug', 'possession']"
The Best of the Blues Brothers,0,0,0,0,0,1,0,0,0,"['dan', 'aykroyd', 'friends', 'tell', 'story', 'famous', 'saturday', 'night', 'live', 'recur', 'musical', 'character']"
A Little Princess,0,0,1,0,0,0,1,1,0,"['young', 'girl', 'relegate', 'servitude', 'board', 'school', 'father', 'go', 'miss', 'presume', 'dead']"
A Man Called Ove,1,0,1,1,0,0,0,0,0,"['ove', 'ill', 'temper', 'isolate', 'retiree', 'spend', 'days', 'enforce', 'block', 'association', 'rule', 'visit', 'wifes', 'grave', 'finally', 'give', 'life', 'unlikely', 'friendship', 'develop', 'boisterous', 'new', 'neighbor']"
Monster Hunter,0,0,0,0,1,0,0,1,0,"['cpt', 'artemis', 'loyal', 'soldier', 'transport', 'new', 'world', 'engage', 'desperate', 'battle', 'survival', 'enormous', 'enemies', 'incredible', 'power', 'feature', 'film', 'base', 'video', 'game', 'capcom']"
King Creole,0,1,1,0,0,0,0,0,0,"['trouble', 'youths', 'sing', 'set', 'new', 'orleans', 'rockin', 'sweet', 'girl', 'love', 'nightclubbers', 'cheer', 'seem', 'shake', 'past', 'head', 'top', 'mobster', 'man', 'trap', 'moll', 'snare', 'life']"
John Paul Jones,0,0,0,0,1,1,0,0,0,"['career', 'revolutionary', 'war', 'naval', 'hero', 'youth', 'scotland', 'service', 'catherine', 'great', 'russia']"
Letters from Baghdad,0,0,0,0,0,1,0,0,0,"['gertrude', 'bell', 'powerful', 'woman', 'british', 'empire', 'day', 'shape', 'destiny', 'iraq', 'wwi', 'ways', 'still', 'reverberate', 'today']"
Carlito's Way: Rise to Power,0,1,1,0,1,0,0,0,0,"['late', 'carlito', 'brigante', 'hernandez', 'emerge', 'heroin', 'czar', 'harlem']"
Deathwatch,0,0,1,0,0,0,0,0,0,"['small', 'time', 'thief', 'battle', 'gay', 'cellmate', 'third', 'illiterate', 'muscular', 'convict']"
Shadows in Paradise,0,0,0,0,1,0,0,0,0,"['military', 'raid', 'rescue', 'iraq', 'max', 'forresters', 'teammate', 'girlfriend', 'sasha', 'disappear', 'mysteriously', 'years', 'later', 'max', 'since', 'retire', 'army', 'receive', 'call', 'former', 'commander', 'captain', 'dyer', 'wh']"
The Band Wagon,1,0,0,1,0,0,0,0,0,"['pretentiously', 'artistic', 'director', 'hire', 'new', 'broadway', 'musical', 'change', 'beyond', 'recognition']"
Remember the Titans,0,0,1,0,0,1,0,0,0,"['true', 'story', 'newly', 'appoint', 'african', 'american', 'coach', 'high', 'school', 'team', 'first', 'season', 'racially', 'integrate', 'unit']"
Inferno,0,1,0,0,1,0,0,0,0,"['robert', 'langdon', 'wake', 'italian', 'hospital', 'amnesia', 'team', 'dr', 'sienna', 'brook', 'race', 'europe', 'together', 'clock', 'foil', 'deadly', 'global', 'plot']"
Appu,1,0,0,1,1,0,0,0,0,"['appu', 'hail', 'lower', 'middle', 'class', 'family', 'pick', 'fight', 'college', 'injure', 'save', 'suchitra', 'donate', 'blood', 'save', 'fall', 'love']"
Across the Universe,0,0,1,0,0,1,0,1,0,"['music', 'beatles', 'vietnam', 'war', 'form', 'backdrop', 'romance', 'upper', 'class', 'american', 'girl', 'poor', 'liverpudlian', 'artist']"
High Spirits,1,0,0,0,0,0,0,1,0,"['hotelier', 'attempt', 'fill', 'chronic', 'vacancies', 'castle', 'launch', 'advertise', 'campaign', 'falsely', 'portray', 'property', 'haunt', 'actual', 'ghost', 'show', 'end', 'fall', 'guests']"
The Boys Next Door,0,1,1,0,0,0,0,0,1,"['roy', 'bo', 'leave', 'small', 'california', 'town', 'weekend', 'graduation', 'short', 'road', 'trip', 'los', 'angeles', 'soon', 'lash', 'leave', 'trail', 'body', 'behind', 'violence', 'escalate', 'throughout']"
Death Wish 4: The Crackdown,0,1,1,0,1,0,0,0,0,"['architect', 'vigilante', 'paul', 'kersey', 'take', 'members', 'vicious', 'los', 'angeles', 'drug', 'cartel', 'stop', 'flow', 'drug', 'girlfriends', 'daughter', 'die', 'overdose']"
Agnes Browne,1,0,1,1,0,0,0,0,0,"['unexpected', 'death', 'husband', 'send', 'woman', 'children', 'age', 'emotional', 'turmoil', 'financial', 'crisis', 'dublin', 'force', 'borrow', 'money', 'ruthless', 'loan', 'shark', 'make', 'end', 'meet', 'face']"
Lyubov i golubi,1,0,1,1,0,0,0,0,0,"['injure', 'job', 'vasily', 'kuzyakin', 'get', 'ticket', 'resort', 'meet', 'femme', 'fatale', 'raisa', 'zakharovna', 'charm', 'move', 'live', 'unfortunately', 'new', 'life', 'sweet', 'dream', 'hapless', 'vas']"
Another Life,0,1,1,1,0,0,0,0,0,"['woman', 'wrongly', 'accuse', 'murder', 'husband', 'early', 'london']"
Bernardine,1,0,0,1,0,0,0,0,0,"['high', 'school', 'students', 'enter', 'fictional', 'womans', 'name', 'bernardine', 'mudd', 'contest', 'contestant', 'win', 'hilarity', 'ensue']"
American Anthem,0,0,1,0,0,0,0,0,0,"['steve', 'give', 'football', 'gymnastics', 'break', 'arm', 'julie', 'come', 'town', 'train', 'u', 'gymnastics', 'championship', 'first', 'step', 'olympics', 'meet', 'motivate', 'return', 'gym']"
Pitch Perfect,1,0,0,1,0,0,0,0,0,"['beca', 'freshman', 'barden', 'university', 'cajole', 'join', 'bellas', 'school', 'girls', 'sing', 'group', 'inject', 'much', 'need', 'energy', 'repertoire', 'bellas', 'take', 'male', 'rival', 'campus', 'competition']"
As Bodas de Deus,1,0,0,0,0,0,0,0,0,"['receive', 'visit', 'messenger', 'god', 'joao', 'de', 'deus', 'win', 'buddys', 'girlfriend', 'roll', 'dice']"
Set It Up,1,0,0,1,0,0,0,0,0,"['corporate', 'executive', 'assistants', 'hatch', 'plan', 'match', 'make', 'boss']"
Peter Pan,0,0,0,0,1,0,1,1,0,"['darling', 'family', 'children', 'receive', 'visit', 'peter', 'pan', 'take', 'never', 'never', 'land', 'ongoing', 'war', 'evil', 'pirate', 'captain', 'hook', 'take', 'place']"
Crimes of the Future,0,0,1,0,0,0,0,1,1,"['humans', 'adapt', 'synthetic', 'environment', 'new', 'transformations', 'mutations', 'partner', 'caprice', 'saul', 'tenser', 'celebrity', 'performance', 'artist', 'publicly', 'showcases', 'metamorphosis', 'organs', 'avant', 'garde', 'performances']"
Avengers: Infinity War Demastered,1,0,0,0,1,0,0,0,0,"['low', 'budget', 'shoot', 'shoot', 'line', 'line', 'recreation', 'marvel', 'studios', 'avengers', 'infinity', 'war']"
Rebecca,0,0,1,1,0,0,0,0,1,"['young', 'newlywed', 'arrive', 'husband', 'impose', 'family', 'estate', 'windswept', 'english', 'coast', 'battle', 'shadow', 'first', 'wife', 'rebecca', 'whose', 'legacy', 'live', 'house', 'long', 'death']"
The Flintstones in Viva Rock Vegas,1,0,0,1,0,0,1,0,0,"['live', 'action', 'prequel', 'flintstones', 'flintstones', 'rubbles', 'go', 'trip', 'rock', 'vegas', 'wilma', 'slaghoople', 'pursue', 'playboy', 'chip', 'rockefeller']"
Cinemania,0,0,0,0,0,1,0,0,0,"['documentary', 'culture', 'intense', 'cinephilia', 'new', 'york', 'city', 'reveal', 'impassioned', 'world', 'obsess', 'movie', 'buff', 'filmmakers', 'expose', 'delightfully', 'derange', 'cult', 'capture', 'daily', 'live', 'member']"
Eye of the Beholder: The Art of Dungeons & Dragons,0,0,0,0,0,1,0,0,0,"['documentary', 'explore', 'history', 'influence', 'stories', 'last', 'impact', 'behind', 'art', 'film', 'profile', 'artists', 'past', 'present', 'feature', 'former', 'company', 'insiders', 'game', 'designers', 'author', 'fan']"
Nan hai de zao chen,0,0,1,0,1,0,0,0,0,"['militia', 'village', 'south', 'china', 'sea', 'coast', 'unearth', 'spy', 'defeat', 'land', 'enemies', 'taiwan']"
Child Bride,0,0,1,0,0,0,0,0,0,"['schoolteacher', 'rural', 'community', 'campaign', 'stop', 'practice', 'older', 'men', 'marry', 'underage', 'girls']"
Once Upon a Time in America,0,1,1,0,0,0,0,0,0,"['former', 'prohibition', 'era', 'jewish', 'gangster', 'return', 'lower', 'east', 'side', 'manhattan', 'years', 'later', 'must', 'confront', 'ghost', 'regret', 'old', 'life']"
Downton Abbey,0,0,1,1,0,0,0,0,0,"['continue', 'story', 'crawley', 'family', 'wealthy', 'owners', 'large', 'estate', 'english', 'countryside', 'early', 'twentieth', 'century']"
Uchu kaijû Gamera,0,0,0,0,1,0,1,1,0,"['use', 'several', 'clip', 'previous', 'gamera', 'entries', 'film', 'deal', 'alien', 'force', 'send', 'monsters', 'gamera', 'face', 'final', 'battle', 'rid', 'planet', 'last', 'hope']"
Shaun the Sheep Movie,1,0,0,0,1,0,1,0,0,"['shaun', 'decide', 'take', 'day', 'fun', 'get', 'little', 'action', 'bargain', 'mix', 'farmer', 'caravan', 'steep', 'hill', 'lead', 'big', 'city', 'shaun', 'flock', 'return', 'everyone', 'safely', 'green', 'grass', 'home']"
Foolin' Around,1,0,0,1,0,0,0,0,0,"['work', 'class', 'boy', 'fall', 'girl', 'wealthy', 'family', 'must', 'compete', 'rich', 'boy', 'want']"
There Goes My Baby,1,0,1,0,0,0,0,0,0,"['graduate', 'los', 'angeles', 'high', 'school', 'see', 'americas', 'culture', 'politics', 'gradually', 'change']"
Game of Love,0,0,1,1,0,0,0,0,0,"['vivien', 'accompany', 'partner', 'roy', 'childhood', 'home', 'prepare', 'sale', 'family', 'estate', 'relationship', 'put', 'jeopardy', 'secrets', 'roys', 'past', 'reveal']"
Her Alibi,1,1,0,0,0,0,0,0,1,"['phil', 'writers', 'block', 'detective', 'novels', 'court', 'inspiration', 'see', 'cute', 'romanian', 'murder', 'suspect', 'provide', 'alibi', 'stay', 'live', 'write', 'another', 'novel']"
Miss March,1,0,0,1,0,0,0,0,0,"['eugene', 'believe', 'sex', 'marriage', 'girlfriend', 'cindi', 'bff', 'love', 'sex', 'senior', 'prom', 'sex', 'cindi', 'fall', 'coma', 'wake', 'years', 'later', 'cindi', 'miss', 'march', 'playboy', 'get', 'back']"
Guelwaar,0,0,1,0,0,0,0,0,0,"['burial', 'christian', 'political', 'activist', 'muslim', 'cemetary', 'force', 'conflict', 'imbue', 'religious', 'fervor', 'satiric', 'portrayal', 'religion', 'politics', 'sometimes', 'humorous', 'sometimes', 'deadly', 'serious']"
Purple Hearts,0,0,1,1,0,0,0,0,0,"['spite', 'many', 'differences', 'cassie', 'struggle', 'singer', 'songwriter', 'luke', 'trouble', 'marine', 'agree', 'marry', 'solely', 'military', 'benefit', 'tragedy', 'strike', 'line', 'real', 'pretend', 'begin', 'blur']"
Tangier Incident,0,1,0,0,1,0,0,0,0,"['steve', 'gordon', 'american', 'agent', 'pose', 'black', 'market', 'operator', 'tangier', 'mission', 'stop', 'plan', 'atomic', 'scientists', 'pool', 'secrets', 'sell', 'package', 'communists']"
Hear My Song,1,0,1,0,0,0,0,0,0,"['owner', 'fail', 'club', 'seek', 'infamous', 'irish', 'singer', 'josef', 'locke', 'order', 'bring', 'business', 'success', 'club']"
Casper Meets Wendy,1,0,0,0,1,0,1,0,0,"['casper', 'ghost', 'team', 'wendy', 'witch', 'evil', 'warlock']"
The Princess and the Goblin,1,0,0,0,1,0,1,0,0,"['naive', 'princess', 'beloved', 'cat', 'poor', 'mine', 'boy', 'team', 'save', 'kingdom', 'nasty', 'underground', 'realm', 'bad', 'mannered', 'goblins']"
Out of Africa,0,0,1,1,0,1,0,0,0,"['th', 'century', 'colonial', 'kenya', 'danish', 'baroness', 'plantation', 'owner', 'passionate', 'love', 'affair', 'free', 'spirit', 'big', 'game', 'hunter']"
Looney Tunes: Back in Action,1,0,0,0,1,0,1,0,0,"['looney', 'tune', 'search', 'man', 'miss', 'father', 'mythical', 'blue', 'monkey', 'diamond']"
Sleeping Beauty,0,0,0,0,1,0,1,0,0,"['snub', 'royal', 'family', 'malevolent', 'fairy', 'place', 'curse', 'princess', 'prince', 'break', 'along', 'help', 'good', 'fairies']"
Judge Dredd,0,1,0,0,1,0,0,1,0,"['dystopian', 'future', 'joseph', 'dredd', 'famous', 'judge', 'police', 'officer', 'instant', 'field', 'judiciary', 'power', 'convict', 'crime', 'commit', 'must', 'face', 'murderous', 'counterpart']"
Levitation,0,0,1,0,0,0,0,1,0,"['sarah', 'paulson', 'star', 'pregnant', 'teenager', 'search', 'biological', 'mother', 'help', 'guardian', 'angel']"
Yesterday,1,0,0,0,0,0,0,1,0,"['struggle', 'musician', 'realize', 'hes', 'person', 'earth', 'remember', 'beatles', 'wake', 'alternate', 'reality', 'never', 'exist']"
13 Going on 30,1,0,0,1,0,0,0,1,0,"['girl', 'make', 'wish', 'thirteenth', 'birthday', 'wake', 'next', 'day', 'thirty', 'year', 'old', 'woman']"
The Manitou,0,0,0,0,0,0,0,1,1,"['psychics', 'girlfriend', 'lump', 'back', 'grow', 'reincarnation', 'year', 'old', 'demonic', 'native', 'american', 'spirit']"
Nae yeojaeui namja chingu,1,0,1,1,0,0,0,0,0,"['seok', 'ho', 'win', 'yeong', 'choi', 'marry', 'beautiful', 'chai', 'young', 'come', 'sex', 'always', 'excuse', 'maintain', 'sexual', 'relationship', 'ji', 'yeon', 'da', 'mi', 'ko', 'involve', 'colleague', 'young']"
Berlin Express,0,1,1,0,0,0,0,0,0,"['multinational', 'group', 'train', 'passengers', 'become', 'involve', 'post', 'world', 'war', 'ii', 'nazi', 'assassination', 'plot']"
The Rainbow Jacket,0,0,1,0,0,0,0,0,0,"['champion', 'jockey', 'ban', 'race', 'spend', 'time', 'help', 'young', 'lad', 'become', 'next', 'champion']"
Gregory's Two Girls,1,0,0,0,0,0,0,0,0,"['bill', 'forsyth', 'return', 'romantic', 'comedy', 'gregorys', 'girl', 'years', 'teenage', 'crush', 'football', 'mad', 'schoolgirl', 'gregory', 'back', 'old', 'school', 'teach', 'english', 'pupils', 'uncover', 'evil', 'practice']"
