Name,Comedy,Crime,Drama,Romance,Action and Adventure,Documentary and History,Family and Animation,Fantasy and Sci-Fi,Horror and Thriller,Description Tokenized
Gomgashtei dar Aragh,0,0,1,0,1,0,0,0,0,"['war', 'iran', 'iraq', 'group', 'iranian', 'kurd', 'musician', 'set', 'almost', 'impossible', 'mission', 'try', 'find', 'hanareh', 'singer', 'magic', 'voice', 'crossed', 'border', 'may', 'danger', 'ira', 'kurdistan', 'iran', 'oppression', 'iraq', 'kurd']"
Sibha kham doan sib ed,1,0,1,0,0,0,0,0,0,"['people', 'gather', 'mekong', 'river', 'north', 'east', 'thailand', 'november', 'full', 'moon', 'every', 'year', 'sunset', 'mysterious', 'fireball', 'rise', 'river', 'disappear', 'sky', 'fireball', 'come', 'w', 'directorial debut']"
Mies vailla menneisyyttä,1,0,1,1,0,0,0,0,0,"['arrives', 'helsinki', 'viciously', 'attacked', 'thug', 'pronounced', 'dead', 'medic', 'revives', 'memory', 'past', 'identity', 'rebuilds', 'life', 'scratch', 'past', 'inevitably', 'catch', 'amnesia', 'deprivation of liberty', 'deadpan comedy', 'beating', 'generosity']"
Los lunes al sol,1,0,1,0,0,0,0,0,0,"['story', 'live', 'every', 'day', 'constant', 'sunday', 'spend', 'monday', 'sun', 'story', 'people', 'worked', 'dockyard', 'unemployed', 'spain', 'northern spain', 'coastal town', 'docker', 'financial trouble']"
Men with Brooms,1,0,1,1,0,0,0,0,0,"['four', 'men', 'take', 'time', 'personal', 'problem', 'reunite', 'curling', 'team', 'compete', 'bonspiel', 'restore', 'honour', 'astronaut', 'felling a tree', 'snorkeling', 'curling stone', 'funeral']"
Ngo joh ngan gin do gwai,1,0,0,1,0,0,0,1,0,"['car', 'accident', 'give', 'spoiled', 'troubled', 'young', 'woman', 'ability', 'see', 'ghost', 'including', 'one', 'former', 'classmate', 'car', 'former classmate', 'ghost', 'car wreck', 'car repair']"
Oasiseu,0,0,1,1,0,0,0,0,0,"['irresponsible', 'childish', 'ex', 'con', 'befriends', 'girl', 'cerebral', 'palsy', 'develops', 'progressively', 'stronger', 'bond', 'scapegoat', 'handicapped', 'south korea', 'wheelchair', 'thief']"
Nimed marmortahvlil,0,0,1,1,1,0,0,0,0,"['movie', 'estonian', 'war', 'independence', 'specifically', 'student', 'fighting', 'nationalist', 'side', 'also', 'shown', 'conflict', 'two', 'ideology', 'estonian', 'nationalism', 'communism', 'estonia', 'anti communist', 'war for independence', 'based on novel']"
Ogú y Mampato en Rapa Nui,0,0,0,0,0,0,1,0,0,"['mampato', 'little', 'boy', 'time', 'travelling', 'belt', 'go', 'caveman', 'friend', 'og', 'ancient', 'land', 'rapa', 'nui', 'easter', 'island', 'meet', 'little', 'girl', 'name', 'marama', 'discover', 'old', 'tradition', 'native', 'easter island', 'based on comic']"
Gamle mænd i nye biler,1,1,0,0,1,0,0,0,0,"['fresh', 'danish', 'prison', 'harald', 'boss', 'old', 'gang', 'around', 'visiting', 'hospitalized', 'foster', 'dad', 'want', 'see', 'bio', 'son', 'dying', 'son', 'swedish', 'prison', 'money', 'matter', 'robbing', 'bank', 'escape from prison', 'liver transplant', 'serial killer', 'black comedy', 'thief']"
Obeo deo reinbou,0,0,1,1,0,0,0,0,0,"['jin', 'soo', 'work', 'local', 'weather', 'channel', 'anchorman', 'life', 'pretty', 'simple', 'day', 'got', 'car', 'accident', 'fortunately', 'get', 'serious', 'physical', 'injury', 'suffering', 'partial', 'amnesia', 'trying', ' ']"
Phone Booth,0,1,0,0,0,0,0,0,1,"['publicist', 'stuart', 'shepard', 'find', 'trapped', 'phone', 'booth', 'pinned', 'extortionist', 'sniper', 'rifle', 'unable', 'leave', 'receive', 'outside', 'help', 'stuart', 'negotiation', 'caller', 'lead', 'jaw', 'dropping', 'climax', 'single set production', 'psychopath', 'phone booth', 'hostage', 'sniper']"
Public Enemy Number One,0,0,0,0,0,1,0,0,0,"['public', 'enemy', 'number', 'one', 'look', 'war', 'drug', 'today', 'look', 'trigger', 'point', 'history', 'took', 'cannabis', 'somewhat', 'benign', 'criminal', 'activity', 'self', 'perpetuating', 'constantly', 'expanding', 'policy', 'war on drugs']"
R.S.V.P.,1,1,0,0,0,0,0,0,1,"['psychology', 'student', 'invite', 'group', 'friend', 'teacher', 'drug', 'alcohol', 'fueled', 'party', 'plan', 'murder', 'dark humor', 'slasher', 'murder', 'abbreviation in title', 'period in title']"
Road to Ninja: Naruto the Movie,0,0,0,0,1,0,1,0,0,"['naruto', 'sakura', 'captured', 'parallel', 'world', 'madara', 'intention', 'steal', 'nine', 'tail', 'naruto', 'ninja', 'mature animation', 'for grown ups animation']"
Saathiya,0,0,1,1,0,0,1,0,0,"['couple', 'elopes', 'get', 'married', 'set', 'home', 'hoping', 'love', 'trick', 'beginning', 'story', 'sister sister relationship', 'hit by a car', 'train station', 'father son relationship', 'father daughter relationship']"
Gudseura Geum-suna,1,0,1,0,0,0,0,0,0,"['adventure', 'geum', 'sun', 'baby', 'one', 'night', 'save', 'husband', 'life', 'baby']"
Saek-jeuk-shi-gong,1,0,1,1,0,0,0,0,0,"['south', 'korean', 'university', 'student', 'busy', 'good', 'time', 'horny', 'friend', 'always', 'getting', 'hilarious', 'situation', 'like', 'much', 'younger', 'pretty', 'girl', 'like', 'someone', 'else', 'gross out', 'south korean sex comedy', 'female rear nudity', 'competition', 'aerobics']"
Skinwalkers,0,0,0,0,0,0,0,0,1,"['series', 'unusual', 'event', 'occurred', 'uinta', 'basin', 'team', 'specialist', 'sent', 'investigate', 'occurrence', 'footage', 'remains', 'investigation', 'series']"
Kai wang chun tian de di tie,0,0,1,1,0,0,0,0,0,"['young', 'man', 'young', 'woman', 'beijing', 'seven', 'year', 'since', 'came', 'together', 'find', 'career', 'life', 'pretty', 'tough', 'love', 'facing', 'crisis', 'bandage over eyes', 'blind girl', 'beijing china', 'train', 'subway']"
Xiao cheng zhi chun,0,0,1,1,0,0,0,0,0,"['eight', 'year', 'marriage', 'liyan', 'yuwen', 'left', 'unfulfilled', 'distant', 'visitor', 'arrives', 'shanghai', 'doctor', 'old', 'school', 'friend', 'liyan', 'unbeknownst', 'husband', 'yuwen', 'childhood', 'sweetheart', 'game', 'shanghai china', 'spring the season', 'friend', 'post war']"
Riders,0,1,0,0,1,0,0,0,1,"['gang', 'extreme', 'sportsman', 'raise', 'stake', 'criminal', 'activity', 'bound and gagged', 'cleave gag', 'man tied up', 'hung upside down', 'female police officer']"
Spun,1,1,1,0,0,0,0,0,0,"['drug', 'dealer', 'introduces', 'one', 'customer', 'speed', 'freak', 'man', 'run', 'meth', 'lab', 'crazy', 'three', 'day', 'adventure', 'ensues', 'drug addict', 'strong sexual content', 'castration', 'sex', 's&m']"
Terra incognita,1,0,1,0,0,0,0,0,0,"['beirut', 'destiny', 'several', 'thirtysomethings', 'architect', 'tour', 'guide', 'mystic', 'radio', 'operator', 'exile', 'returned', 'home', 'collide', 'radio', 'beirut lebanon', 'lebanon', 'architect', 'tour guide']"
Together,1,0,1,1,0,0,0,0,0,"['husband', 'wife', 'forced', 'evaluate', 'relationship', 'reality', 'covid', 'lockdown', 'couple', 'lockdown', 'son', 'furlough', 'growing vegetables']"
Tasogare Seibei,0,0,1,1,0,0,0,0,0,"['feudal', 'japan', 'era', 'draw', 'close', 'widower', 'samurai', 'experience', 'difficulty', 'balancing', 'clan', 'loyalty', 'young', 'daughter', 'aged', 'mother', 'sudden', 'reappearance', 'childhood', 'sweetheart', 'japan', 'jidai geki', '19th century', 'samurai', 'katana sword']"
Two Men Went to War,1,0,1,0,1,0,0,0,0,"['comedy', 'drama', 'based', 'true', 'story', 'two', 'british', 'army', 'dentist', 'eager', 'see', 'action', 'go', 'w', 'l', 'invade', 'occupied', 'france', 'sergeant', 'dentist', 'british army', 'boat', 'soldier']"
Ren xiao yao,1,0,1,0,0,0,0,0,0,"['two', 'unemployed', 'chinese', 'teenager', 'trouble', 'resisting', 'temptation', 'western', 'world', 'youth', 'china', 'teenager', 'contemplative cinema', 'cell phone']"
The Way Home,0,0,1,0,0,0,1,0,0,"['inspirational', 'true', 'story', 'rural', 'community', 'rallied', 'around', 'distraught', 'family', 'search', 'missing', 'two', 'year', 'old', 'boy', 'changed', 'life', 'many', 'involved', 'search', 'boy', 'small town', 'missing son', 'prayer']"
War,0,0,0,0,1,0,0,0,1,"['indian', 'soldier', 'chase', 'mentor', 'gone', 'rogue', 'following', 'unexpected', 'kill', 'shootout', 'spy', 'betrayal', 'mentor protege relationship', 'traitor']"
Whale Rider,0,0,1,0,0,0,1,0,0,"['contemporary', 'story', 'love', 'rejection', 'triumph', 'young', 'maori', 'girl', 'fight', 'fulfill', 'destiny', 'grandfather', 'refuse', 'recognize', 'maori', 'tradition', 'new zealand', 'whale', 'ancestral heritage']"
Where Eskimos Live,0,0,1,0,1,0,0,0,0,"['sharkey', 'part', 'sinister', 'world', 'child', 'trade', 'pick', 'vlado', 'orphan', 'war', 'dreaming', 'freedom', 'better', 'life', 'embark', 'upon', 'strange', 'enlightening', 'journey', 'war', 'torn', 'bosnia', 'struggle', 'get', 'orphan', 'boy', 'man boy relationship', 'land mine', 'death of daughter']"
Carry on Regardless,1,0,0,0,0,0,0,0,0,"['helping', 'hand', 'agency', 'employ', 'strange', 'people', 'perform', 'strange', 'job', 'even', 'simplest', 'task', 'get', 'bungled', 'incompetent', 'lovable', 'staff', 'carry on', 'woman in a bathtub', 'man wears eyeglasses', 'woman wears lingerie', 'woman wears underwear']"
The 7th Voyage of Sinbad,0,0,0,0,1,0,1,0,0,"['princess', 'shrunken', 'evil', 'wizard', 'sinbad', 'must', 'undertake', 'quest', 'island', 'monster', 'cure', 'prevent', 'war', 'sword and sandal', 'arabian', 'national film registry', 'storm at sea', 'bare chested male']"
The Snows of Kilimanjaro,0,0,1,1,1,0,0,0,0,"['writer', 'harry', 'street', 'reflects', 'life', 'lie', 'dying', 'infection', 'safari', 'shadow', 'mount', 'kilamanjaro', 'reference to greta garbo', 'william shakespeare quotation', ""reference to shakespeare's julius caesar"", 'reference to dante alighieri', 'told in flashback']"
Tobruk,0,0,1,0,1,0,0,0,0,"['canadian', 'pow', 'major', 'rescued', 'special', 'british', 'military', 'unit', 'made', 'german', 'help', 'lead', 'attack', 'major', 'nazi', 'fuel', 'depot', 'tobruk', 'libya', 'afrika corps', 'british military', 'automatic gunfire', 'north africa campaign', 'reference to erwin rommel']"
Happy Go Lovely,1,0,0,1,0,0,0,0,0,"['chorus', 'girl', 'get', 'ride', 'millionaire', 'bruno', 'driver', 'cash', 'strapped', 'theater', 'director', 'think', 'bruno', 'girlfriend', 'make', 'lead', 'meet', 'bruno', 'thinking', 'reporter', 'confusion', 'follows', 'revue', 'edinburgh scotland', 'overdue rent', 'pipe band', 'parade']"
Moonrunners,1,0,0,0,1,0,0,0,0,"['grady', 'bobby', 'lee', 'run', 'moonshine', 'uncle', 'jesse', 'pride', 'old', 'school', 'moonshining', 'method', 'refuse', 'buckle', 'big', 'business', 'moonshine', 'jake', 'control', 'part', 'new', 'york', 'mobster', 'bourbon whiskey', 'beer', 'jack daniels whiskey', 'cigar smoking', 'hixploitation']"
Prison Shadows,0,1,1,0,0,0,0,0,0,"['boxer', 'framed', 'murder', 'opponent', 'dy', 'ring', 'bare chested male fighting', 'bare chested male', 'male male relationship', 'male female relationship', 'wrongly accused']"
The Big Punch,0,1,1,0,0,0,0,0,0,"['boxer', 'turned', 'minister', 'offer', 'shelter', 'tank', 'fighter', 'framed', 'killing', 'policeman', 'boxer', 'boxing']"
Dillinger,0,1,0,0,1,1,0,0,0,"['john', 'dillinger', 'gang', 'go', 'bank', 'robbing', 'spree', 'across', 'midwest', 'one', 'g', 'man', 'determined', 'bring', 'reference to arizona', 'public enemy number one', 'panty', 'upskirt', 'year 1933']"
Adventures of Don Juan,0,0,0,1,1,0,0,0,0,"['great', 'lover', 'juan', 'come', 'assistance', 'queen', 'swashbuckler', 'character name in title', 'timeframe 16th century', 'swashbuckler adventure', 'don juan']"
The Geisha Boy,1,0,0,0,0,0,0,0,0,"['gilbert', 'wooley', 'second', 'rate', 'magician', 'sent', 'entertain', 'troop', 'pacific', 'time', 'japan', 'becomes', 'attached', 'little', 'orphan', 'boy', 'female soldier', 'slapstick comedy', 'three word title', 'written by director', 'explosion']"
Too Late for Tears,0,1,1,0,0,0,0,0,0,"['fluke', 'circumstance', 'ruthless', 'woman', 'stumble', 'across', 'suitcase', 'filled', 'determined', 'hold', 'onto', 'even', 'mean', 'murder', 'femme fatale', 'money', 'female protagonist', 'murder', 'greed']"
The Opposite Sex,1,0,0,1,0,0,0,0,0,"['story', 'vince', 'new', 'england', 'successful', 'divorce', 'attorney', 'vince', 'life', 'one', 'big', 'competition', 'losing', 'unacceptable', 'also', 'applies', 'dating', 'life', 'love', 'em', 'leave', 'em', 'approach', 'vince', 'meet', 'sex comedy', 'battle of the sexes', 'bet', 'low budget', 'independent film']"
Dva dioptara dalekogledstvo,1,0,0,0,0,0,0,0,0,"['dimo', 'manchev', 'head', 'family', 'conservative', 'concept', 'education', 'morality', 'fearing', 'explicit', 'ban', 'daughter', 'lily', 'secretly', 'marries', 'plamen', 'young', 'couple', 'wondering', 'notify', 'father', 'mar', ' ']"
Joe,0,1,1,0,0,0,0,0,1,"['ex', 'con', 'unlikeliest', 'role', 'model', 'meet', 'year', 'old', 'boy', 'faced', 'choice', 'redemption', 'ruin', 'alcoholic', 'cigarette smoking', 'wood', 'father son relationship', 'teenage boy']"
The Mummy's Hand,0,0,0,0,1,0,0,1,1,"['archaeologist', 'defile', 'tomb', 'mummified', 'kharis', 'buried', 'alive', 'falling', 'love', 'egyptian', 'princess', 'archeologist', 'resurrection', 'tana leaves', 'magician', 'mummy']"
Flight to Nowhere,0,1,1,0,0,0,0,0,0,"['couple', 'board', 'plane', 'find', 'mixed', 'plot', 'steal', 'atomic', 'secret', 'espionage']"
Cornered!,0,0,0,0,0,0,0,0,1,"['nightly', 'poker', 'game', 'group', 'lowlife', 'terrorized', 'convenience', 'store', 'masked', 'killer', 'slasher', 'masked killer', 'bare midriff', 'gimp mask', 'decapitation']"
Geheimcode Wildgänse,0,0,0,0,1,0,0,0,0,"['commander', 'robin', 'wesley', 'leader', 'group', 'mercenary', 'go', 'golden', 'triangle', 'southeast', 'asia', 'overthrow', 'dictator', 'major', 'manufacturer', 'dealer', 'world', 'opium', 'exploitation', 'camouflage uniform', 'dictator', 'opium', 'southeast asia']"
The Ugly Dachshund,1,0,0,0,0,0,1,0,0,"['garrison', 'live', 'great', 'dane', 'think', 'dainty', 'dachshund', 'identity', 'crisis', 'result', 'uproarious', 'series', 'household', 'crisis', 'reduce', 'garrison', 'house', 'shamble', 'slimehouse', 'great dane', 'dachshund', 'speeding vehicle', 'siren the alarm']"
The Stranger,0,1,1,0,0,0,0,0,1,"['two', 'men', 'meet', 'bus', 'strike', 'conversation', 'turn', 'friendship', 'henry', 'teague', 'worn', 'lifetime', 'physical', 'labour', 'crime', 'dream', 'come', 'true', 'undercover officer', 'south australia', 'unsolved crime', 'unsolved murder', 'murder']"
The Shanghai Cobra,0,0,0,0,0,0,0,0,1,"['someone', 'attempting', 'steal', 'radium', 'stored', 'bank', 'death', 'cobra', 'venom', 'connects', 'number', 'murder', 'charlie', 'investigates', 'cobra', 'asian detective']"
The Dark Past,0,1,0,0,0,0,0,0,1,"['escaped', 'psychopathic', 'killer', 'take', 'family', 'neighbor', 'police', 'psychologist', 'hostage', 'reveals', 'recurring', 'nightmare', 'doctor', 'begins with voice over narration', 'city bus', 'police station', 'newspaper headline', 'cellar']"
The Day the Earth Caught Fire,0,0,1,1,0,0,0,1,0,"['u', 'russia', 'unwittingly', 'test', 'atomic', 'bomb', 'time', 'alters', 'nutation', 'axis', 'rotation', 'earth', 'newspaper', 'reporter', 'journalist', 'nuclear bomb', 'newsroom']"
Thamizhan,0,0,1,0,1,0,0,0,0,"['carefree', 'young', 'man', 'work', 'junior', 'lawyer', 'turn', 'honest', 'lawyer', 'avenge', 'sister', 'brother', 'law', 'punishing', 'villain', 'without', 'taking', 'law', 'hand', 'forgiveness', 'lawyer', 'death of sister', 'angry mob', 'watching tv']"
Roger Dodger,1,0,1,0,0,0,0,0,0,"['breaking', 'lover', 'bos', 'smooth', 'talking', 'man', 'take', 'teenaged', 'nephew', 'town', 'search', 'sex', 'virginity', 'male ego', 'uncle nephew relationship', 'womanizer', 'character name as title']"
My Name Is Tanino,1,0,0,1,0,0,0,0,0,"['tanino', 'looking', 'girl', 'met', 'summer', 'embarks', 'journey', 'across', 'united', 'state', 'facing', 'real', 'american', 'dream', 'beach', 'summer', 'tourist', 'italy', 'character name in title']"
Paper Soldiers,1,1,0,0,1,0,0,0,0,"['rookie', 'thief', 'receives', 'job', 'training', 'crew', 'bungling', 'burglar', 'thief', 'burglar', 'voice over narration', 'breaking and entering', 'betrayal']"
Terminator 3: Rise of the Machines,0,0,0,0,1,0,0,1,0,"['audiobook', 'terminator', 'rise', 'machine', 'narrated', 'jonathan', 'davis', 'audio only', 'audiobook']"
Bruce Almighty,1,0,0,0,0,0,0,1,0,"['whiny', 'news', 'reporter', 'given', 'chance', 'step', 'god', 'shoe', 'supernatural power', 'divine intervention', 'magic', 'reference to god', 'title spoken by character']"
Bad Boys II,1,1,0,0,1,0,0,0,0,"['two', 'loose', 'cannon', 'narcotic', 'cop', 'investigate', 'flow', 'ecstasy', 'florida', 'cuban', 'drug', 'cartel', 'cuba', 'police', 'miami florida', 'sequel', 'anti hero']"
X2,0,0,0,0,1,0,0,1,1,"['anti', 'mutant', 'colonel', 'william', 'stryker', 'kidnaps', 'professor', 'x', 'attack', 'school', 'x', 'men', 'must', 'ally', 'archenemy', 'magneto', 'stop', 'logan character', 'erik lehnsherr character', 'professor charles xavier character', 'rogue character', 'storm character']"
Master and Commander: The Far Side of the World,0,0,1,0,1,0,0,0,0,"['napoleonic', 'war', 'brash', 'british', 'captain', 'push', 'ship', 'crew', 'limit', 'pursuit', 'formidable', 'french', 'war', 'vessel', 'around', 'south', 'america', 'napoleonic wars', 'royal navy', '1800s', 'ship', 'naval battle']"
Mystic River,0,1,1,0,0,0,0,0,1,"['life', 'three', 'men', 'childhood', 'friend', 'shattered', 'one', 'family', 'tragedy', 'childhood friend', 'sexual abuse', 'tragic event', 'kidnapping', 'missing person']"
Monster Hunter,0,0,0,0,1,0,0,1,0,"['cpt', 'artemis', 'loyal', 'soldier', 'transported', 'new', 'world', 'engage', 'desperate', 'battle', 'survival', 'enormous', 'enemy', 'incredible', 'power', 'feature', 'film', 'based', 'video', 'game', 'capcom', 'parallel world', 'monster', 'based on video game', 'soldier', 'female soldier']"
American Splendor,1,0,1,0,0,1,0,0,0,"['original', 'mix', 'fiction', 'reality', 'illuminates', 'life', 'comic', 'book', 'hero', 'everyman', 'harvey', 'pekar', 'comic book', 'robert crumb', '1980s', 'dark horse comics', 'husband wife relationship']"
The Station Agent,1,0,1,0,0,0,0,0,0,"['friend', 'dy', 'man', 'born', 'dwarfism', 'move', 'rural', 'new', 'jersey', 'live', 'life', 'solitude', 'meet', 'chatty', 'hot', 'dog', 'vendor', 'woman', 'dealing', 'personal', 'loss', 'fitting in', 'loner', 'new in town', 'unlikely friendship', 'railroad agent']"
Just Married,1,0,0,1,0,0,0,0,0,"['young', 'newlywed', 'couple', 'honeymoon', 'europe', 'obstacle', 'challenge', 'ability', 'sustain', 'marriage', 'honeymoon', 'marriage', 'bare chested male', 'underwear', 'american abroad']"
101 Dalmatians II: Patch's London Adventure,1,0,0,0,1,0,1,0,0,"['one', 'take', 'toll', 'patch', 'feel', 'unique', 'accidentally', 'left', 'behind', 'moving', 'day', 'meet', 'idol', 'thunderbolt', 'enlists', 'publicity', 'campaign', 'year 1962', '1960s', 'father son relationship', 'german shepherd dog', 'betrayal']"
Im toten Winkel,0,0,1,0,0,0,0,0,1,"['german', 'film', 'team', 'shooting', 'documentary', 'northeastern', 'turkey', 'remote', 'kurdish', 'village', 'witness', 'elderly', 'woman', 'performing', 'recurring', 'ritual', 'keep', 'memory', 'missing', 'son', 'alive', 'kurdish', 'translator', ' ']"
