Name,Date Published,Description,Rating,Rating Count,Content Rating,Keywords,Comedy,Crime,Drama,Romance,Action and Adventure,Documentary and History,Family and Animation,Fantasy and Sci-Fi,Horror and Thriller,Description Tokenized
Shrek 2,,"Shrek and Fiona travel to the Kingdom of Far Far Away, where Fiona's parents are King and Queen, to celebrate their marriage. When they arrive, they find they are not as welcome as they thought they would be.",,,,[' '],1,0,0,0,1,0,1,0,0,"['shrek', 'fiona', 'travel', 'kingdom', 'far', 'far', 'away', 'fionas', 'parent', 'king', 'queen', 'celebrate', 'marriage', 'arrive', 'welcome', 'think', 'would']"
Cruel Intentions,,Two vicious step-siblings of an elite Manhattan prep school make a wager: to deflower the new headmaster's daughter before the start of term.,,,,[' '],0,0,1,1,0,0,0,0,0,"['vicious', 'step', 'siblings', 'elite', 'manhattan', 'prep', 'school', 'make', 'wager', 'deflower', 'new', 'headmasters', 'daughter', 'start', 'term']"
The Wedding Singer,,"Robbie, a singer, and Julia, a waitress, are both engaged, but to the wrong people. Fortune intervenes to help them discover each other.",,,,[' '],1,0,0,1,0,0,0,0,0,"['robbie', 'singer', 'julia', 'waitress', 'engage', 'wrong', 'people', 'fortune', 'intervene', 'help', 'discover']"
Lie with Me,,"An outgoing, sexually aggressive young woman meets and begins a torrid affair with an equally aggressive young man in which their affair begins to bring a strain on their personal lives.",,,,[' '],0,0,1,1,0,0,0,0,0,"['outgo', 'sexually', 'aggressive', 'young', 'woman', 'meet', 'begin', 'torrid', 'affair', 'equally', 'aggressive', 'young', 'man', 'affair', 'begin', 'bring', 'strain', 'personal', 'live']"
Fifty Shades Freed,,"Anastasia (Dakota Johnson) and Christian (Jamie Dornan) get married, but Jack Hyde (Eric Johnson) continues to threaten their relationship.",,,,[' '],0,0,1,1,0,0,0,0,1,"['anastasia', 'dakota', 'johnson', 'christian', 'jamie', 'dornan', 'get', 'marry', 'jack', 'hyde', 'eric', 'johnson', 'continue', 'threaten', 'relationship']"
Diary of a Mad Black Woman,,A couple's seemingly solid marriage begins to crumble when the wife discovers that her husband intends to divorce her.,,,,[' '],1,0,1,1,0,0,0,0,0,"['couple', 'seemingly', 'solid', 'marriage', 'begin', 'crumble', 'wife', 'discover', 'husband', 'intend', 'divorce']"
Coyote Ugly,,"Aspiring songwriter Violet Sanford, after getting a job at a women-run NYC bar that teases its male patrons, comes out of her shell.",,,,[' '],1,0,1,0,0,0,0,0,0,"['aspire', 'songwriter', 'violet', 'sanford', 'get', 'job', 'women', 'run', 'nyc', 'bar', 'tease', 'male', 'patrons', 'come', 'shell']"
50 First Dates,,Henry Roth is a man afraid of commitment until he meets the beautiful Lucy. They hit it off and Henry think he's finally found the girl of his dreams until discovering she has short-term memory loss and forgets him the next day.,,,,[' '],1,0,1,1,0,0,0,0,0,"['henry', 'roth', 'man', 'afraid', 'commitment', 'meet', 'beautiful', 'lucy', 'hit', 'henry', 'think', 'hes', 'finally', 'girl', 'dream', 'discover', 'short', 'term', 'memory', 'loss', 'forget', 'next', 'day']"
The Giver,,"In a seemingly perfect community without war, pain, suffering, differences, or choices, a young boy is chosen to learn from an elderly man about the true pain and pleasure of the ""real"" world.",,,,[' '],0,0,1,1,0,0,0,1,0,"['seemingly', 'perfect', 'community', 'without', 'war', 'pain', 'suffer', 'differences', 'choices', 'young', 'boy', 'choose', 'learn', 'elderly', 'man', 'true', 'pain', 'pleasure', 'real', 'world']"
Swiss Army Man,,"A hopeless man stranded on a deserted island befriends a dead body, and together they go on a surreal journey to get home.",,,,[' '],1,0,1,0,0,0,0,1,0,"['hopeless', 'man', 'strand', 'desert', 'island', 'befriend', 'dead', 'body', 'together', 'go', 'surreal', 'journey', 'get', 'home']"
Marriage Story,,Noah Baumbach's incisive and compassionate look at a marriage breaking up and a family staying together.,,,,[' '],0,0,1,1,0,0,0,0,0,"['noah', 'baumbachs', 'incisive', 'compassionate', 'look', 'marriage', 'break', 'family', 'stay', 'together']"
Willow,,A young farmer is chosen to undertake a perilous journey in order to protect a special baby from an evil queen.,,,,[' '],0,0,1,0,1,0,0,0,0,"['young', 'farmer', 'choose', 'undertake', 'perilous', 'journey', 'order', 'protect', 'special', 'baby', 'evil', 'queen']"
Cast Away,,A FedEx executive undergoes a physical and emotional transformation after crash landing on a deserted island.,,,,[' '],0,0,1,1,1,0,0,0,0,"['fedex', 'executive', 'undergo', 'physical', 'emotional', 'transformation', 'crash', 'land', 'desert', 'island']"
The Princess Diaries,,"Mia Thermopolis has just found out that she is the heir apparent to the throne of Genovia. With her friends Lilly and Michael Moscovitz in tow, she tries to navigate through the rest of her sixteenth year.",,,,[' '],1,0,0,1,0,0,1,0,0,"['mia', 'thermopolis', 'heir', 'apparent', 'throne', 'genovia', 'friends', 'lilly', 'michael', 'moscovitz', 'tow', 'try', 'navigate', 'rest', 'sixteenth', 'year']"
Blue Valentine,,"The relationship of a contemporary married couple, charting their evolution over a span of years by cross-cutting between time periods.",,,,[' '],0,0,1,1,0,0,0,0,0,"['relationship', 'contemporary', 'marry', 'couple', 'chart', 'evolution', 'span', 'years', 'cross', 'cut', 'time', 'periods']"
Sixteen Candles,,"A girl's ""sweet"" sixteenth birthday is anything but special: her family forgets about it, and she suffers from every embarrassment possible.",,,,[' '],1,0,0,1,0,0,0,0,0,"['girls', 'sweet', 'sixteenth', 'birthday', 'anything', 'special', 'family', 'forget', 'suffer', 'every', 'embarrassment', 'possible']"
Aladdin,,A kindhearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true.,,,,[' '],1,0,0,0,1,0,1,0,0,"['kindhearted', 'street', 'urchin', 'power', 'hungry', 'grand', 'vizier', 'vie', 'magic', 'lamp', 'power', 'make', 'deepest', 'wish', 'come', 'true']"
Burlesque,,A small-town girl ventures to Los Angeles and finds her place in a neo-burlesque club run by a former dancer.,,,,[' '],0,0,1,0,0,0,0,0,0,"['small', 'town', 'girl', 'venture', 'los', 'angeles', 'place', 'neo', 'burlesque', 'club', 'run', 'former', 'dancer']"
Ghost,,"After a young man is murdered, his spirit stays behind to warn his lover of impending danger, with the help of a reluctant psychic.",,,,[' '],0,0,1,1,0,0,0,1,0,"['young', 'man', 'murder', 'spirit', 'stay', 'behind', 'warn', 'lover', 'impend', 'danger', 'help', 'reluctant', 'psychic']"
A Knight's Tale,,"After his master dies, a peasant squire, fueled by his desire for food and glory, creates a new identity for himself as a knight.",,,,[' '],0,0,0,1,1,0,0,0,0,"['master', 'die', 'peasant', 'squire', 'fuel', 'desire', 'food', 'glory', 'create', 'new', 'identity', 'knight']"
Unfaithful,,A New York suburban couple's marriage goes dangerously awry when the wife indulges in an adulterous fling.,,,,[' '],0,0,1,1,0,0,0,0,1,"['new', 'york', 'suburban', 'couple', 'marriage', 'go', 'dangerously', 'awry', 'wife', 'indulge', 'adulterous', 'fling']"
Romance,,"Frustrated by the lack of intimacy in her relationship, a young schoolteacher goes through a series of intimidating and often violent sexual partners.",,,,[' '],0,0,1,1,0,0,0,0,0,"['frustrate', 'lack', 'intimacy', 'relationship', 'young', 'schoolteacher', 'go', 'series', 'intimidate', 'often', 'violent', 'sexual', 'partner']"
The Proposal,,A pushy boss forces her young assistant to marry her in order to keep her visa status in the U.S. and avoid deportation to Canada.,,,,[' '],1,0,1,1,0,0,0,0,0,"['pushy', 'boss', 'force', 'young', 'assistant', 'marry', 'order', 'keep', 'visa', 'status', 'u', 'avoid', 'deportation', 'canada']"
Love & Other Drugs,,"In 1990s Pittsburgh, a medicine peddler starts a relationship with a young woman suffering from Parkinson's disease.",,,,[' '],1,0,1,1,0,0,0,0,0,"['pittsburgh', 'medicine', 'peddler', 'start', 'relationship', 'young', 'woman', 'suffer', 'parkinsons', 'disease']"
"Crouching Tiger, Hidden Dragon",,A young Chinese warrior steals a sword from a famed swordsman and then escapes into a world of romantic adventure with a mysterious man in the frontier of the nation.,,,,[' '],0,0,1,0,1,0,0,0,0,"['young', 'chinese', 'warrior', 'steal', 'sword', 'famed', 'swordsman', 'escape', 'world', 'romantic', 'adventure', 'mysterious', 'man', 'frontier', 'nation']"
The Reader,,"Post-WWII Germany: Nearly a decade after his affair with an older woman came to a mysterious end, law student Michael Berg re-encounters his former lover as she defends herself in a war-crime trial.",,,,[' '],0,0,1,1,0,0,0,0,0,"['post', 'wwii', 'germany', 'nearly', 'decade', 'affair', 'older', 'woman', 'come', 'mysterious', 'end', 'law', 'student', 'michael', 'berg', 'encounter', 'former', 'lover', 'defend', 'war', 'crime', 'trial']"
Forgetting Sarah Marshall,,"Devastated Peter takes a Hawaiian vacation in order to deal with the recent break-up with his TV star girlfriend, Sarah. Little does he know, Sarah's traveling to the same resort as her ex - and she's bringing along her new boyfriend.",,,,[' '],1,0,1,1,0,0,0,0,0,"['devastate', 'peter', 'take', 'hawaiian', 'vacation', 'order', 'deal', 'recent', 'break', 'tv', 'star', 'girlfriend', 'sarah', 'little', 'know', 'sarahs', 'travel', 'resort', 'ex', 'shes', 'bring', 'along', 'new', 'boyfriend']"
Big Fish,,A frustrated son tries to determine the fact from fiction in his dying father's life.,,,,[' '],0,0,1,0,1,0,0,1,0,"['frustrate', 'son', 'try', 'determine', 'fact', 'fiction', 'die', 'father', 'life']"
Click,,A workaholic architect finds a universal remote that allows him to fast-forward and rewind to different parts of his life. Complications arise when the remote starts to overrule his choices.,,,,[' '],1,0,1,0,0,0,0,1,0,"['workaholic', 'architect', 'universal', 'remote', 'allow', 'fast', 'forward', 'rewind', 'different', 'part', 'life', 'complications', 'arise', 'remote', 'start', 'overrule', 'choices']"
Trolls World Tour,,"When the Queen of the Hard Rock Trolls tries to take over all the Troll kingdoms, Queen Poppy and her friends try different ways to save all the Trolls.",,,,[' '],1,0,0,0,1,0,1,0,0,"['queen', 'hard', 'rock', 'troll', 'try', 'take', 'troll', 'kingdoms', 'queen', 'poppy', 'friends', 'try', 'different', 'ways', 'save', 'troll']"
Below Her Mouth,,An unexpected affair quickly escalates into a heart-stopping reality for two women whose passionate connection changes their lives forever.,,,,[' '],0,0,1,1,0,0,0,0,0,"['unexpected', 'affair', 'quickly', 'escalate', 'heart', 'stop', 'reality', 'women', 'whose', 'passionate', 'connection', 'change', 'live', 'forever']"
Wet Hot American Summer,,"Set on the last day of camp, in the hot summer of 1981, a group of counselors try to complete their unfinished business before the day ends.",,,,[' '],1,0,0,1,0,0,0,0,0,"['set', 'last', 'day', 'camp', 'hot', 'summer', 'group', 'counselors', 'try', 'complete', 'unfinished', 'business', 'day', 'end']"
The Princess and the Frog,,"A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him.",,,,[' '],1,0,0,0,1,0,1,0,0,"['waitress', 'desperate', 'fulfill', 'dream', 'restaurant', 'owner', 'set', 'journey', 'turn', 'frog', 'prince', 'back', 'human', 'face', 'problem', 'kiss']"
Hairspray,,Pleasantly plump teenager Tracy Turnblad teaches 1962 Baltimore a thing or two about integration after landing a spot on a local TV dance show.,,,,[' '],1,0,1,0,0,0,0,0,0,"['pleasantly', 'plump', 'teenager', 'tracy', 'turnblad', 'teach', 'baltimore', 'thing', 'integration', 'land', 'spot', 'local', 'tv', 'dance', 'show']"
Slumdog Millionaire,,"A Mumbai teenager reflects on his life after being accused of cheating on the Indian version of ""Who Wants to be a Millionaire?"".",,,,[' '],0,1,1,1,0,0,0,0,0,"['mumbai', 'teenager', 'reflect', 'life', 'accuse', 'cheat', 'indian', 'version', 'want', 'millionaire']"
Beauty and the Beast,,A prince cursed to spend his days as a hideous monster sets out to regain his humanity by earning a young woman's love.,,,,[' '],0,0,0,0,0,0,1,1,0,"['prince', 'curse', 'spend', 'days', 'hideous', 'monster', 'set', 'regain', 'humanity', 'earn', 'young', 'womans', 'love']"
Spin Me Round,,"A woman wins an all-expenses-paid trip to a company's gorgeous ""institute"" outside of Florence, and also the chance to meet the restaurant chain's wealthy and charismatic owner. She finds a different adventure than the one she imagined.",,,,[' '],1,0,0,1,0,0,0,0,0,"['woman', 'win', 'expense', 'pay', 'trip', 'company', 'gorgeous', 'institute', 'outside', 'florence', 'chance', 'meet', 'restaurant', 'chain', 'wealthy', 'charismatic', 'owner', 'different', 'adventure', 'imagine']"
Portrait of a Lady on Fire,,"On an isolated island in Brittany at the end of the eighteenth century, a female painter is obliged to paint a wedding portrait of a young woman.",,,,[' '],0,0,1,1,0,0,0,0,0,"['isolate', 'island', 'brittany', 'end', 'eighteenth', 'century', 'female', 'painter', 'oblige', 'paint', 'wed', 'portrait', 'young', 'woman']"
The Graduate,,A disillusioned college graduate finds himself torn between his older lover and her daughter.,,,,[' '],1,0,1,1,0,0,0,0,0,"['disillusion', 'college', 'graduate', 'tear', 'older', 'lover', 'daughter']"
Disenchanted,,"Fifteen years after her happily ever after, Giselle questions her happiness, inadvertently turning the lives of those in the real world and Andalasia upside down in the process.",,,,[' '],1,0,0,0,1,0,1,0,0,"['fifteen', 'years', 'happily', 'ever', 'giselle', 'question', 'happiness', 'inadvertently', 'turn', 'live', 'real', 'world', 'andalasia', 'upside', 'process']"
Mr. Nobody,,"A boy stands on a station platform as a train is about to leave. Should he go with his mother or stay with his father? Infinite possibilities arise from this decision. As long as he doesn't choose, anything is possible.",,,,[' '],0,0,1,1,0,0,0,1,0,"['boy', 'stand', 'station', 'platform', 'train', 'leave', 'go', 'mother', 'stay', 'father', 'infinite', 'possibilities', 'arise', 'decision', 'long', 'doesnt', 'choose', 'anything', 'possible']"
Garden State,,A quietly troubled young man returns home for his mother's funeral after being estranged from his family for a decade.,,,,[' '],1,0,1,1,0,0,0,0,0,"['quietly', 'trouble', 'young', 'man', 'return', 'home', 'mother', 'funeral', 'estrange', 'family', 'decade']"
Weird Science,,"Two high-school nerds use a computer program to literally create the perfect woman, who promptly turns their lives upside-down.",,,,[' '],1,0,0,1,0,0,0,1,0,"['high', 'school', 'nerds', 'use', 'computer', 'program', 'literally', 'create', 'perfect', 'woman', 'promptly', 'turn', 'live', 'upside']"
Cashback,,"After a painful breakup, Ben develops insomnia. To kill time, he starts working the late night shift at the local supermarket, where his artistic imagination runs wild.",,,,[' '],1,0,1,1,0,0,0,0,0,"['painful', 'breakup', 'ben', 'develop', 'insomnia', 'kill', 'time', 'start', 'work', 'late', 'night', 'shift', 'local', 'supermarket', 'artistic', 'imagination', 'run', 'wild']"
